speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
31.475165430296;1.23636311456507;5.99999999999999;0;6.28456436333037;1;5.15;1622.55063136879;150;25.4869657179284;93.6459164451307;46.0293487611659;12.113149152788;100;0;0;1;0;1.8;1.59249029132183;0;0;0;5.99999999999999;-1.10214571844014E-15;0;3782.20591644513;
31.733958356426;1.24780070337766;6.09999999999999;0;6.28514673003894;1;5.15;1635.89145483851;150;25.696522882955;95.1921851726046;46.7893791526362;12.0774223503699;100;0;0;1;0;1.8;1.59248635087552;0;0;0;6.09999999999999;-1.12051481374747E-15;0;3783.75218517261;
31.9906645895229;1.25914501775397;6.19999999999999;0;6.28572909794294;1;5.15;1649.12470889433;150;25.9043903515791;96.7384949064614;47.5494296997861;12.0416948571944;100;0;0;1;0;1.8;1.5924824103334;0;0;0;6.19999999999999;-1.13888390905481E-15;0;3785.29849490646;
32.2453344992446;1.27039830069195;6.29999999999999;0;6.28631146832645;1;5.15;1662.25299010145;150;26.1106089105519;98.2848488953572;48.3095019994129;12.0059665944377;100;0;0;1;0;1.8;1.59247846968678;0;0;0;6.29999999999999;-1.15725300436215E-15;0;3786.84484889536;
32.4980164622727;1.28156270650726;6.39999999999999;0;6.2868938424119;1;5.15;1675.27879228681;150;26.3152177328152;99.8312502348697;49.0695975730715;11.9702374870528;100;0;0;1;0;1.8;1.59247452892738;0;0;0;6.39999999999999;-1.17562209966948E-15;0;3788.39125023487;
32.7487569710772;1.29264030567145;6.49999999999999;0;6.28747622136397;1;5.15;1688.2045121459;150;26.5182544655735;101.377701877;49.8297178717459;11.9345074635309;100;0;0;1;0;1.8;1.59247058804731;0;0;0;6.49999999999999;-1.19399119497682E-15;0;3789.937701877;
32.9976007351612;1.30363308931566;6.59999999999999;0;6.28805860629317;1;5.15;1701.03245446191;150;26.7197553122768;102.92420663895;50.5898642801617;11.8987764556821;100;0;0;1;0;1.8;1.59246664703905;0;0;0;6.59999999999999;-1.21236029028415E-15;0;3791.48420663895;
33.2445907754116;1.31454297342782;6.69999999999999;0;6.28864099825914;1;5.15;1713.76483696956;150;26.9197551090204;104.470767211233;51.3500381207757;11.8630443984323;100;0;0;1;0;1.8;1.59246270589542;0;0;0;6.69999999999999;-1.23072938559149E-15;0;3793.03076721123;
33.4897685121215;1.32537180276827;6.79999999999999;0;6.28922339827371;1;5.15;1726.40379489267;150;27.1182873958217;106.017386165194;52.1102406574683;11.827311229636;100;0;0;1;0;1.8;1.59245876460955;0;0;0;6.79999999999999;-1.24909848089882E-15;0;3794.57738616519;
33.7331738471962;1.33612135452673;6.89999999999999;0;6.28980580730376;1;5.15;1738.95138518186;150;27.3153844831856;107.564065959966;52.8704730989665;11.7915768899021;100;0;0;1;0;1.8;1.59245482317491;0;0;0;6.89999999999999;-1.26746757620616E-15;0;3796.12406595997;
